labels,key_words,review
food,2 place staff price menu ambience food miscellaneous service,"What I liked the most is that the staff listened attentively to what I asked for and my meal was prepared EXACTLY the way I asked, what a treat."
staff,1 place staff price menu ambience food miscellaneous service,"Although we had to wait a long while and the hostess was very busy behind the bar, she was very apologetic and sincere which made it feel ok to have to wait."
place,2 place staff price menu ambience food miscellaneous service,"Although we had to wait a long while and the hostess was very busy behind the bar, she was very apologetic and sincere which made it feel ok to have to wait."
staff,3 place staff price menu ambience food miscellaneous service,"The wait staff is very attentive, and you can smoke at the bar while enjoying the view of the river."
place,2 place staff price menu ambience food miscellaneous service,"The wait staff is very attentive, and you can smoke at the bar while enjoying the view of the river."
price,3 place staff price menu ambience food miscellaneous service,the prices are right and i strongly recommend this place for any time of day: early breakfast or late night snack.
food,2 place staff price menu ambience food miscellaneous service,the prices are right and i strongly recommend this place for any time of day: early breakfast or late night snack.
food,2 place staff price menu ambience food miscellaneous service,"Also, if you order a dinner, plan to have leftovers for the next day because the portions are HUGE, the salad that comes with a meal is large enough to be a meal itself."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"Also, if you order a dinner, plan to have leftovers for the next day because the portions are HUGE, the salad that comes with a meal is large enough to be a meal itself."
food,1 place staff price menu ambience food miscellaneous service,"-the bread served was cold  -the choices for restaurant week was very slim (no meat dish except pork) -there were no chef's treats or delights -the food was ok but not up to the quality expected There are more exciting, romantic restaurants in the city to visit."
staff,2 place staff price menu ambience food miscellaneous service,"-the bread served was cold  -the choices for restaurant week was very slim (no meat dish except pork) -there were no chef's treats or delights -the food was ok but not up to the quality expected There are more exciting, romantic restaurants in the city to visit."
place,3 place staff price menu ambience food miscellaneous service,"Lovely place with the kind of Chinese food I like -- clean presentation, sizeable menu, and a bit of a French twist."
