labels	key_words	review
3food	food	For entrees, the Ground Lamb in Spicy Sauce (can't remember the name on the menu) was perfectly cooked and had just enough kick for the average person.
2menu	menu	For entrees, the Ground Lamb in Spicy Sauce (can't remember the name on the menu) was perfectly cooked and had just enough kick for the average person.
3food	food	The best tasting pizza by far, a long long wait for service but well worth it.
1service	service	The best tasting pizza by far, a long long wait for service but well worth it.
1staff	staff	Tony's gone, sadly Ernie's passed on and now the waiters have corn rows and less finish to their chosen profession but it still maintains it's class and place as a brooklyn landmark.
2food	food	Tony's gone, sadly Ernie's passed on and now the waiters have corn rows and less finish to their chosen profession but it still maintains it's class and place as a brooklyn landmark.
1staff	staff	The waitress took our menu away, without taking our food order!
2menu	menu	The waitress took our menu away, without taking our food order!
2food	food	The waitress took our menu away, without taking our food order!
1staff	staff	We told the waitress a few more were coming and ordered drinks.
2food	food	We told the waitress a few more were coming and ordered drinks.
1staff	staff	One time the waitress left in the middle of our dinner.
2food	food	One time the waitress left in the middle of our dinner.
1place	place	There is no waiting area, so we had a crowd hovering over our table, this is just testament to how many people want to eat there.
2miscellaneous	miscellaneous	There is no waiting area, so we had a crowd hovering over our table, this is just testament to how many people want to eat there.
1food	food	My dining experience with friends started off very badly - 40 minute wait WITH a reservation and having to repeatedly ask for bread and water - but ended on a better note.
2service	service	My dining experience with friends started off very badly - 40 minute wait WITH a reservation and having to repeatedly ask for bread and water - but ended on a better note.
2miscellaneous	miscellaneous	My dining experience with friends started off very badly - 40 minute wait WITH a reservation and having to repeatedly ask for bread and water - but ended on a better note.
1service	service	We have been waiting for months for a 8pm reservation at this very average restaurant.
2miscellaneous	miscellaneous	We have been waiting for months for a 8pm reservation at this very average restaurant.
3ambience	ambience	the best thing is the atmosphere, but even that is overshadowed by the lack of taste and originality in the food.
1food	food	the best thing is the atmosphere, but even that is overshadowed by the lack of taste and originality in the food.
2food	food	I dined at Belleville and my meal was distrupted by the manager yelling at the wait staff in the middle of the dining room.
1staff	staff	I dined at Belleville and my meal was distrupted by the manager yelling at the wait staff in the middle of the dining room.
2place	place	I dined at Belleville and my meal was distrupted by the manager yelling at the wait staff in the middle of the dining room.
3food	food	For fun on the run, sip a mojito at the bar while a portrait of the Virgin Mary bizarrely watches over you.
2place	place	For fun on the run, sip a mojito at the bar while a portrait of the Virgin Mary bizarrely watches over you.
1staff	staff	Seated by a moody hostess and presented a menu that included live food-samples.
2menu	menu	Seated by a moody hostess and presented a menu that included live food-samples.
1price	price	For the price and quality of the food we got, I would not dine here again.
1miscellaneous	miscellaneous	For the price and quality of the food we got, I would not dine here again.
2food	food	For the price and quality of the food we got, I would not dine here again.
1staff	staff	Our server didn't have the sommelier stop by when we were trying to decide on wines, he never brought the bread we requested and didn't crack a smile the whole evening until he saw that I was paying the tab when he suddenly became nicer.
2food	food	Our server didn't have the sommelier stop by when we were trying to decide on wines, he never brought the bread we requested and didn't crack a smile the whole evening until he saw that I was paying the tab when he suddenly became nicer.
3ambience	ambience	I like how the ambiance changes from the cafeteria style of lunch to a sit down dinner in romantic lighting.
2miscellaneous	miscellaneous	I like how the ambiance changes from the cafeteria style of lunch to a sit down dinner in romantic lighting.
