labels,key_words,review
GENERAL,1 NEG,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
FOOD,3 Indian food,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food"
QUALITY,3 Indian food,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food"
RESTAURANT,3 NEG,One of the BEST
GENERAL,3 NEG,One of the BEST
RESTAURANT,3 Bukhara Grill,"Bukhara Grill, the tagline says it all.. INDIAN SPICE RAVE"
GENERAL,3 Bukhara Grill,"Bukhara Grill, the tagline says it all.. INDIAN SPICE RAVE"
FOOD,1 lunch buffet,The lunch buffet is expensive but is deff worth it.
PRICES,1 lunch buffet,The lunch buffet is expensive but is deff worth it.
SERVICE,3 service,We have gone for dinner only a few times but the same great quality and service is given.
GENERAL,3 service,We have gone for dinner only a few times but the same great quality and service is given.
RESTAURANT,3 Bukhara,Bukhara is on my top 5 Indian places in NYC
GENERAL,3 Bukhara,Bukhara is on my top 5 Indian places in NYC
RESTAURANT,1 NEG,Wretched and retching
GENERAL,1 NEG,Wretched and retching
FOOD,1 food,I have never been so disgusted by both food an service.
QUALITY,1 food,I have never been so disgusted by both food an service.
SERVICE,1 NEG,For starters they delivered us someone else's order.
GENERAL,1 NEG,For starters they delivered us someone else's order.
FOOD,1 kimchee,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin."
QUALITY,1 kimchee,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin."
FOOD,1 food,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation."
QUALITY,1 food,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation."
SERVICE,1 NEG,None was made so i hung up.
GENERAL,1 NEG,None was made so i hung up.
FOOD,1 NEG,Less than three minutes passed before I found myself doubled over the toilet.
QUALITY,1 NEG,Less than three minutes passed before I found myself doubled over the toilet.
FOOD,1 meal,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant."
QUALITY,1 meal,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant."
RESTAURANT,1 restaurant,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive."
GENERAL,1 restaurant,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive."
FOOD,1 NEG,Eat at your own risk.
QUALITY,1 NEG,Eat at your own risk.
AMBIENCE,3 place,Gorgeous place ideal for a romantic dinner
GENERAL,3 place,Gorgeous place ideal for a romantic dinner
FOOD,3 four course prix fix menu,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
QUALITY,3 four course prix fix menu,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
SERVICE,3 service,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
GENERAL,3 service,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
RESTAURANT,3 Casa La Femme,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.
MISCELLANEOUS,3 Casa La Femme,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.
RESTAURANT,1 NEG,More Williamsburg Garbage
GENERAL,1 NEG,More Williamsburg Garbage
SERVICE,1 NEG,The dishes came out around 5 minutes apart.
GENERAL,1 NEG,The dishes came out around 5 minutes apart.
FOOD,2 bibimbap,"The bibimbap was average, but the stone bowl wasn't even close to sizzling."
QUALITY,2 bibimbap,"The bibimbap was average, but the stone bowl wasn't even close to sizzling."
FOOD,1 stone bowl,Too bad I had paid an extra $2 for the stone bowl.
PRICES,1 stone bowl,Too bad I had paid an extra $2 for the stone bowl.
FOOD,1 nakgi-bokum,The nakgi-bokum was horrible.
QUALITY,1 nakgi-bokum,The nakgi-bokum was horrible.
FOOD,1 stir-fried squid,Easily the worst stir-fried squid I've ever tasted.
QUALITY,1 stir-fried squid,Easily the worst stir-fried squid I've ever tasted.
FOOD,1 sauce,The sauce tasted more like Chinese fast food than decent Korean.
QUALITY,1 sauce,The sauce tasted more like Chinese fast food than decent Korean.
FOOD,2 side dishes,"The side dishes were passable, and I did get a refill upon request."
QUALITY,2 side dishes,"The side dishes were passable, and I did get a refill upon request."
SERVICE,1 service,The real problem I had with this place was the complete lack of service.
GENERAL,1 service,The real problem I had with this place was the complete lack of service.
SERVICE,1 NEG,She just nodded and walked off.
GENERAL,1 NEG,She just nodded and walked off.
SERVICE,1 NEG,"As to my comment about the food, no apology or acknowledgment was made."
GENERAL,1 NEG,"As to my comment about the food, no apology or acknowledgment was made."
FOOD,1 dish,My wife had barely touched that mess of a dish.
QUALITY,1 dish,My wife had barely touched that mess of a dish.
SERVICE,1 NEG,We were charged full price.
GENERAL,1 NEG,We were charged full price.
RESTAURANT,3 NEG,Lives up to the hype
GENERAL,3 NEG,Lives up to the hype
RESTAURANT,2 NEG,We've tried before but it always packed and doesn't take reservations.
MISCELLANEOUS,2 NEG,We've tried before but it always packed and doesn't take reservations.
RESTAURANT,3 NEG,It was well worth the wait.
GENERAL,3 NEG,It was well worth the wait.
FOOD,3 risotto,The wife had the risotto which was amazing.
QUALITY,3 risotto,The wife had the risotto which was amazing.
FOOD,1 NEG,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal."
STYLE_OPTIONS,1 NEG,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal."
FOOD,3 farro salad,The farro salad and the mashed yukon potatoes were also extremely tasty.
QUALITY,3 farro salad,The farro salad and the mashed yukon potatoes were also extremely tasty.
RESTAURANT,3 east village pizza,i love margherita pizza – i looove east village pizza
GENERAL,3 east village pizza,i love margherita pizza – i looove east village pizza
RESTAURANT,3 place,"Love this place, every time we are in the city this is one of the places we always go."
GENERAL,3 place,"Love this place, every time we are in the city this is one of the places we always go."
FOOD,2 slice of NYC pizza,A quintessential slice of NYC pizza.
QUALITY,2 slice of NYC pizza,A quintessential slice of NYC pizza.
FOOD,3 crust,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components."
QUALITY,3 crust,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components."
FOOD,3 margherita pizza,"Personally I like the margherita pizza better, but they are all good."
QUALITY,3 margherita pizza,"Personally I like the margherita pizza better, but they are all good."
AMBIENCE,3 Restaurant,Possibly the Most Romantic Restaurant in the City
GENERAL,3 Restaurant,Possibly the Most Romantic Restaurant in the City
RESTAURANT,3 modern Japanese brasserie,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!"
GENERAL,3 modern Japanese brasserie,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!"
LOCATION,2 spot,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city."
GENERAL,2 spot,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city."
AMBIENCE,3 private booths,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!)."
GENERAL,3 private booths,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!)."
AMBIENCE,3 NEG,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
GENERAL,3 NEG,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
FOOD,3 BBE $29 fixe prix menu,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!"
PRICES,3 BBE $29 fixe prix menu,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!"
FOOD,3 sashimi amuse bouche,We started off with a delightful sashimi amuse bouche.
QUALITY,3 sashimi amuse bouche,We started off with a delightful sashimi amuse bouche.
